Name,Value.gain,Value.bw,Value.constraint_gain_constraint,Value.constraint_pm_constraint,Value.LM1,Value.LM2,Value.LM3,Value.WM1,Value.WM2,Value.WM3,Value.Rb,Value.Vb
1213,-0.617131090909091,-0.1093575,-33.94221,-12.7658020885032,4.57866624289695E-07,1.24315597713996E-06,1.15606267343377E-06,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1214,-0.502647636363636,-0.2353602,-27.64562,-24.508074046401,2.7191150176099E-07,4.06516909681988E-07,5.10607102079887E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1215,-0.700994,-0.04918034,-38.55467,-20.3908017479569,6.69874834687596E-07,7.53267530914059E-07,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,3.53355710634402E-06,4119.91929051719,0.700500761097799
1216,-0.593126181818182,-0.13146138,-32.62194,-14.6976026608475,4.09965489269552E-07,1.09782793404552E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1217,-0.693992727272727,-0.05464066,-38.1696,-15.2442404124762,5.9448531797899E-07,1.23299598485027E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.701453096112E-06,2157.48173067053,0.730793877415552
1218,-0.627028909090909,-0.10165412,-34.48659,-13.7423350832718,4.57866624289695E-07,1.23513980412098E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
1219,-0.535258909090909,-0.19399482,-29.43924,-20.7227163941356,3.2438739995621E-07,4.41577490798974E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
1220,-0.470878545454545,-0.287251,-25.89832,-28.2962380603573,2.7191150176099E-07,1.45278672851622E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.62266229467584
1221,-0.731508909090909,-0.03157558,-40.23299,-16.4034011732131,8.66782662173705E-07,1.11048844238244E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,1.5805204203426E-06,5735.16787601942,0.736646402070165
1222,-0.623485454545455,-0.10479654,-34.2917,-13.425120920538,4.57866624289695E-07,1.23513980412098E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.686351356962512
1223,-0.444806727272727,-0.3286026,-24.46437,-32.4501103548542,2.3236442423096E-07,1.85907401178059E-07,2.96122956834743E-07,9.74705278155888E-05,6.40028317548009E-05,1.07899110625032E-05,105.066228461579,0.58421347999936
1224,-0.619695636363636,-0.1073238,-34.08326,-12.1617590563261,4.57866624289695E-07,1.24315597713996E-06,1.2092744278634E-06,9.74705278155888E-05,9.20812569495381E-05,9.59591198082565E-06,105.066228461579,0.656264841462184
1225,-0.589374181818182,-0.1347987,-32.41558,-15.360583825595,4.10788028988886E-07,1.07574589554731E-06,9.55735582742182E-07,9.74705278155888E-05,9.55120924159402E-05,9.59591198082565E-06,105.066228461579,0.634215684208656
1226,-0.620970181818182,-0.10653798,-34.15336,-13.3761897633268,4.57866624289695E-07,1.24476737353154E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.678795970863178
1227,-0.554473090909091,-0.17065708,-30.49602,-17.7269309013747,3.47784003158223E-07,7.07082740986846E-07,8.47466738876054E-07,9.74705278155888E-05,9.51276496430706E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1228,-0.638891090909091,-0.09326938,-35.13901,-11.216842390582,4.57866624289695E-07,1.24315597713996E-06,1.22284731029037E-06,9.74705278155888E-05,9.51276496430706E-05,6.04791963619607E-06,105.066228461579,0.708799225186819
1229,-0.603414,-0.1219683,-33.18777,-13.2880139813119,4.10474652126431E-07,1.24315597713996E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1230,-0.663762,-0.07470328,-36.50691,-19.9939531005889,5.14810414892528E-07,2.81408070693768E-07,1.2826978415949E-06,9.74705278155888E-05,9.33236799796706E-05,5.55431707169376E-06,2157.48173067053,0.700500761097799
1231,-0.545848545454545,-0.1816634,-30.02167,-20.7345218175177,3.47784003158223E-07,7.5696251811738E-07,6.85254716091663E-07,9.74705278155888E-05,9.55120924159402E-05,1.07899110625032E-05,105.066228461579,0.616074885561431
1232,-0.576241272727273,-0.14764432,-31.69327,-16.3839885679521,3.62042038620901E-07,1.12313419578353E-06,8.47466738876054E-07,9.74705278155888E-05,9.51276496430706E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1233,-0.471880727272727,-0.2859686,-25.95344,-28.6980503618279,2.7191150176099E-07,1.93924054134383E-07,3.77505334809183E-07,9.74705278155888E-05,9.70330888044511E-05,1.07899110625032E-05,105.066228461579,0.616074885561431
1234,-0.599194727272727,-0.12588552,-32.95571,-13.4920798760834,4.10788028988886E-07,1.25848651974289E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1235,-0.639548,-0.09272482,-35.17514,-11.4959900990202,4.57866624289695E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,327.60343817383,0.686351356962512
1236,-0.571512,-0.15313424,-31.43316,-17.0736851053583,3.62042038620901E-07,8.96548958772868E-07,8.47466738876054E-07,9.74705278155888E-05,9.51276496430706E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1237,-0.577690181818182,-0.14601662,-31.77296,-16.3694604304021,3.62042038620901E-07,1.06850708500011E-06,8.67419222020997E-07,9.74705278155888E-05,9.20812569495381E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1238,-0.585356727272727,-0.13866734,-32.19462,-15.8591871714146,3.96516795518782E-07,8.90535663637687E-07,9.55735582742182E-07,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1239,-0.609703818181818,-0.11616928,-33.53371,-12.0347897154888,4.10788028988886E-07,1.28195178888444E-06,1.15606267343377E-06,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1240,-0.539833818181818,-0.18864622,-29.69086,-20.682253990237,3.31559583124812E-07,5.08815103889325E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1241,-0.533983818181818,-0.19603228,-29.36911,-21.977243825549,3.2438739995621E-07,5.08815103889325E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1242,-0.716867636363636,-0.03791624,-39.42772,-16.5836663711105,6.69874834687596E-07,1.19154495284857E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,1.5805204203426E-06,5735.16787601942,0.708799225186819
1243,-0.706512,-0.0448347,-38.85816,-22.1678855310544,5.9448531797899E-07,4.54235567021846E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,6268.00031213353,0.708799225186819
1244,-0.698521636363636,-0.05100856,-38.41869,-21.7358186559085,6.69874834687596E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,9.27136973908494E-05,3.701453096112E-06,3981.35236113993,0.700500761097799
1245,-0.564665272727273,-0.1604149,-31.05659,-17.1995863905775,3.62042038620901E-07,9.05014198989263E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1246,-0.597834181818182,-0.12705456,-32.88088,-13.4267637760639,4.09965489269552E-07,1.23531538586642E-06,1.04651480811341E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.637468955008691
1247,-0.578888363636364,-0.14482,-31.83886,-15.0329116145153,3.62042038620901E-07,1.00110015056809E-06,9.55735582742182E-07,9.74705278155888E-05,9.51276496430706E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
1248,-0.551436909090909,-0.17490566,-30.32903,-20.1038662641633,3.47784003158223E-07,9.35981877257165E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.616074885561431
1249,-0.601777636363636,-0.12353772,-33.09777,-13.2497062810313,4.10788028988886E-07,1.25848651974289E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.648188108303525
1250,-0.442094363636364,-0.3347194,-24.31519,-32.145471776516,2.3236442423096E-07,1.58509414969234E-07,2.78512237527546E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1251,-0.611880181818182,-0.11422892,-33.65341,-13.8092716254177,4.10788028988886E-07,1.15440484344277E-06,9.8921269284444E-07,9.74705278155888E-05,9.51276496430706E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1252,-0.566415272727273,-0.15826006,-31.15284,-17.2498196992915,3.62042038620901E-07,7.5696251811738E-07,8.57539979492178E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1253,-0.589279454545455,-0.13492372,-32.41037,-15.4896973853124,4.10474652126431E-07,1.09782793404552E-06,9.42900109646931E-07,9.74705278155888E-05,9.55120924159402E-05,9.59591198082565E-06,105.066228461579,0.634215684208656
1254,-0.491275454545455,-0.2531182,-27.02015,-26.4136516431055,2.7191150176099E-07,2.63446442308953E-07,4.41112705792049E-07,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1255,-0.720575272727273,-0.036669,-39.63164,-19.396391508249,6.69874834687596E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,3.41841439246673E-05,1.5805204203426E-06,5735.16787601942,0.708799225186819
1256,-0.614517454545454,-0.11192628,-33.79846,-13.3365348286587,4.57866624289695E-07,1.24476737353154E-06,1.08918119830822E-06,9.74705278155888E-05,9.55120924159402E-05,8.47425001478538E-06,105.066228461579,0.656264841462184
1257,-0.685735636363636,-0.0595964,-37.71546,-17.0557988047328,5.9448531797899E-07,5.60558199872219E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.701453096112E-06,2157.48173067053,0.730793877415552
1258,-0.554112545454546,-0.17141424,-30.47619,-20.3727108368847,3.62042038620901E-07,9.10225898472924E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.616074885561431
1259,-0.609344545454545,-0.11643978,-33.51395,-12.1339792344273,4.10474652126431E-07,1.24315597713996E-06,1.16182951405763E-06,9.74705278155888E-05,9.20812569495381E-05,9.59591198082565E-06,105.066228461579,0.656264841462184
1260,-0.600349636363636,-0.12490876,-33.01923,-13.404737205676,4.10788028988886E-07,1.24315597713996E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,8.47425001478538E-06,105.066228461579,0.644643597335363
1261,-0.530604363636364,-0.2000016,-29.18324,-22.2095198635528,3.2438739995621E-07,4.54242826452648E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
1262,-0.471891454545455,-0.2858752,-25.95403,-28.688342991531,2.7191150176099E-07,1.85907401178059E-07,3.77505334809183E-07,9.74705278155888E-05,9.55120924159402E-05,1.07899110625032E-05,105.066228461579,0.617189115794657
1263,-0.577530363636364,-0.14646916,-31.76417,-17.5015096457647,3.96516795518782E-07,8.75955073783396E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1264,-0.622877818181818,-0.10517354,-34.25828,-13.6708079217863,4.57866624289695E-07,1.15825445267076E-06,1.03659560900139E-06,9.74705278155888E-05,9.55120924159402E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1265,-0.571784363636364,-0.1526363,-31.44814,-16.9997375122249,3.62042038620901E-07,8.4816519727559E-07,8.67419222020997E-07,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1266,-0.616907454545455,-0.110243,-33.92991,-12.3321879816283,4.10788028988886E-07,1.24476737353154E-06,1.08918119830822E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.688724193364027
1267,-0.746396363636364,-0.02678966,-41.0518,-15.7228242061039,6.99188977301499E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.27136973908494E-05,9.78287698266748E-07,8806.83085869686,0.797403457512887
1268,-0.474830727272727,-0.2810644,-26.11569,-26.780672574173,2.7191150176099E-07,1.41059788264506E-07,4.30338463817669E-07,9.74705278155888E-05,9.27136973908494E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1269,-0.665584545454545,-0.0736662,-36.60715,-21.8391037138546,5.14810414892528E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.27136973908494E-05,5.55431707169376E-06,2715.31505579516,0.655797904321387
1270,-0.529129818181818,-0.20261,-29.10214,-22.2689459680123,3.2438739995621E-07,5.40162883960507E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1271,-0.565401272727273,-0.15945,-31.09707,-16.732050350729,3.54723121989338E-07,9.81041381007673E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.62266229467584
1272,-0.597538727272727,-0.1273229,-32.86463,-14.2363355140433,4.10474652126431E-07,1.24476737353154E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1273,-0.471908545454545,-0.285687,-25.95497,-28.577509533744,2.7191150176099E-07,1.58509414969234E-07,3.77505334809183E-07,9.74705278155888E-05,9.27136973908494E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1274,-0.624960181818182,-0.1036461,-34.37281,-13.758106369313,4.57866624289695E-07,1.23299598485027E-06,1.04651480811341E-06,9.74705278155888E-05,9.27136973908494E-05,6.6739221636223E-06,105.066228461579,0.688724193364027
1275,-0.742583090909091,-0.02743894,-40.84207,-16.4081742153657,6.69874834687596E-07,1.41059788264506E-07,1.2826978415949E-06,9.74705278155888E-05,8.50088561033862E-05,9.78287698266748E-07,7422.15330928878,0.779924832636523
1276,-0.633301090909091,-0.09747322,-34.83156,-11.9062014237347,4.57866624289695E-07,1.24315597713996E-06,1.15606267343377E-06,9.74705278155888E-05,9.61969140145072E-05,6.04791963619607E-06,105.066228461579,0.700500761097799
1277,-0.599044727272727,-0.126044,-32.94746,-13.6394358122899,4.10788028988886E-07,1.2107979174346E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1278,-0.545662727272727,-0.18194038,-30.01145,-20.7042999921836,3.47784003158223E-07,7.5696251811738E-07,6.85254716091663E-07,9.74705278155888E-05,9.61969140145072E-05,1.07899110625032E-05,105.066228461579,0.616074885561431
1279,-0.603247454545454,-0.1221285,-33.17861,-13.3133671650943,4.10474652126431E-07,1.23513980412098E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1280,-0.524411454545455,-0.207625,-28.84263,-22.0682460051592,3.2438739995621E-07,3.22683521716953E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
1281,-0.616979272727273,-0.10959838,-33.93386,-13.5755287002176,4.10788028988886E-07,1.24315597713996E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.700500761097799
1282,-0.628831636363636,-0.10064046,-34.58574,-13.2766036824874,4.57866624289695E-07,1.23299598485027E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.700500761097799
1283,-0.753299090909091,-0.02387572,-41.43145,-14.8365470288521,8.43470328200899E-07,4.92506660591054E-07,1.2826978415949E-06,9.74705278155888E-05,9.61969140145072E-05,9.78287698266748E-07,8806.83085869686,0.797403457512887
1284,-0.501230727272727,-0.2374966,-27.56769,-24.7486475340613,2.7191150176099E-07,3.70442944936938E-07,5.10607102079887E-07,9.74705278155888E-05,9.27136973908494E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
1285,-0.605817454545455,-0.12028572,-33.31996,-13.4810471916702,4.10474652126431E-07,1.19154495284857E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,8.08769997071314E-06,105.066228461579,0.666154239574322
1286,-0.656114909090909,-0.08074254,-36.08632,-11.7209061635854,5.14810414892528E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.61969140145072E-05,5.55431707169376E-06,327.60343817383,0.708799225186819
1287,-0.770394545454545,-0.013329956,-42.3717,-18.7359664774392,1.16250839473457E-06,8.90535663637687E-07,1.2826978415949E-06,9.74705278155888E-05,4.49753442567746E-06,9.78287698266748E-07,105.066228461579,0.779924832636523
1288,-0.617330727272727,-0.1093024,-33.95319,-11.8077404664143,4.10474652126431E-07,1.15825445267076E-06,1.15606267343377E-06,9.74705278155888E-05,9.55120924159402E-05,6.6739221636223E-06,105.066228461579,0.688724193364027
1289,-0.543382181818182,-0.1840355,-29.88602,-21.9952688535943,3.47784003158223E-07,7.5696251811738E-07,6.24057560333273E-07,9.74705278155888E-05,9.36677574911795E-05,9.59591198082565E-06,105.066228461579,0.616074885561431
1290,-0.610261272727273,-0.11568484,-33.56437,-14.2241344210262,4.10788028988886E-07,1.15825445267076E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1291,-0.602013090909091,-0.12325352,-33.11072,-12.8001338322424,4.10788028988886E-07,1.24476737353154E-06,1.08918119830822E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1292,-0.600913272727273,-0.124644,-33.05023,-14.2093623439534,4.10788028988886E-07,1.20417161986771E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,8.47425001478538E-06,105.066228461579,0.656264841462184
1293,-0.584266363636364,-0.13980986,-32.13465,-15.6658354187049,3.96516795518782E-07,8.90535663637687E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
